time,stage,stage_solid_fuel,stage_liquid_fuel,altitude,vertical_speed,ground_speed,air_speed,orbital_velocity,apoapsis,periapsis,apoapsis_eta,q_kpa,mass,max_thrust,available_thrust,max_twr,available_twr,throttle,target_pitch,trajectory_pitch,aoa
167267.909633618,4,1179.17214910189,0,91.1735031390563,4.44763895680531,0.00766374278049818,4.44764555951186,175.014663470751,81.6556506343186,-598435.350946376,0.435872074568067,0.00724502980083524,25.3826370239258,703.71142578125,452.134552001953,2.82696761215701,1.816326533888,1,90,89.9012765057647,0.08905627052982
167267.949633618,4,1177.72919289271,0,91.3610419003526,4.76874909126374,0.00785804668318237,4.768755565588,175.022978981289,81.9955682937289,-598435.352461988,0.468785542745763,0.00859791147993353,25.3718147277832,703.713745117188,452.136047363281,2.82818453844308,1.81710842980999,1,90,89.9055934111515,0.0873758201512136
167267.969633618,4,1177.00756049156,0,91.4596309263725,4.92949319407418,0.00794250989356899,4.92949959264499,175.0273773161,82.1744074147427,-598435.3529348,0.485261689287711,0.00931928557109582,25.3664016723633,703.714965820313,452.136871337891,2.82879389447243,1.81750010050671,1,90,89.907682773895,0.0865754158296374
167268.129633618,4,1171.2324432532,0,92.3643391327932,6.21917268769938,0.00836411040601662,6.21917831210595,175.068295861332,83.8188392751617,-598435.350906845,0.617453832903607,0.0161701804627475,25.3230895996094,703.726379394531,452.144195556641,2.83368670623733,1.82064369585458,1,90,89.9229519306646,0.0805160292252189
167268.329633618,4,1164.01114583015,0,93.7862547356635,7.83926061455107,0.00846944581878963,7.839265189695,175.13364780706,86.4115925637307,-598435.337809478,0.783515805267598,0.0274461874667268,25.268928527832,703.744506835938,452.155822753906,2.83984699907968,1.82460160454714,1,90,89.9380957580082,0.0736811492263094
167268.529633618,4,1156.78974270821,0,95.5330302469665,9.4669764158741,0.00838137963016276,9.46698012600855,175.214652912039,89.6056727144169,-598435.317898513,0.950363744179128,0.0417637344212434,25.2147693634033,703.766784667969,452.170135498047,2.84605340754628,1.82858921870265,1,90,89.9492747524945,0.0672604363663875
167268.729633618,4,1149.56833958626,0,97.6061839542817,11.1022891984254,0.00834439081997806,11.1022923342132,175.311254305784,93.4063937735045,-598435.295580653,1.11799536153745,0.0591572360561586,25.160608291626,703.793273925781,452.187164306641,2.85230692287973,1.8326071404388,1,90,89.9569417378391,0.0616328526721178
167268.929633617,4,1142.34693646431,0,100.007239464205,12.7452208395083,0.00851477139362136,12.7452236837636,175.423493372372,97.8191425250843,-598435.273489277,1.28641379336341,0.0796647498371151,25.1064472198486,703.823974609375,452.206878662109,2.85860764945387,1.83665531313651,1,90,89.9617162523577,0.0572295736655426
167269.129633617,4,1135.12553334236,0,102.737718084245,14.3957939199317,0.00891050816977954,14.3957966775826,175.551537564287,102.849347222829,-598435.25194596,1.45562227073884,0.103323892171272,25.0522861480713,703.85888671875,452.229339599609,2.86495590885422,1.84073419131362,1,90,89.9645369759322,0.0542160590620578
167269.329633617,4,1127.90413022041,0,105.799156251363,16.0540287034927,0.00950513681796263,16.0540315173539,175.695592010264,108.502472651191,-598435.230538087,1.62562380824136,0.130171847132423,24.9981269836426,703.898071289063,452.254516601563,2.8713520556118,1.84484371938326,1,90,89.9660776598971,0.0520355916384134
167269.529633617,4,1120.68272709847,0,109.193090048619,17.7199596743754,0.0103303575449837,17.7199626855639,175.855804304284,114.784049229231,-598435.209857471,1.79642289102065,0.160245289967698,24.9439659118652,703.941528320313,452.282440185547,2.8777968561322,1.84898451375,1,90,89.9665962769726,0.0505962262503515
167269.729633617,4,1113.46132397652,0,112.921059686923,19.3936746867744,0.0114201439168664,19.3936780492025,176.032324404296,121.6997714811,-598435.190511561,1.96802949255493,0.193581225931154,24.8898048400879,703.989135742188,452.313018798828,2.88428992440093,1.85315627267662,1,90,89.9662622063021,0.0492175340931267
167269.929633617,4,1106.23992085457,0,116.984632141539,21.075181750691,0.0128100683043009,21.0751856438445,176.225292348112,129.255253985175,-598435.173101151,2.14044541870146,0.230216451866283,24.8356456756592,704.041076660156,452.346374511719,2.89083212247547,1.8573595678921,1,90,89.965173279301,0.0481315896694607
167270.129633617,4,1099.01851773262,0,121.385364332818,22.7645010296656,0.0145446039337326,22.7645056760552,176.43483906379,137.456168557168,-598435.158350577,2.31367373758388,0.270185931842177,24.7814846038818,704.09716796875,452.382446289063,2.89742348001614,1.86159465121332,1,90,89.9633945060983,0.0471022208486791
167270.329633617,4,1091.79711461067,0,126.12482355861,24.4616495518932,0.0167784311447963,24.4616553061192,176.660984044482,146.3082194007,-598435.148931736,2.4877171968941,0.313524723562614,24.7273235321045,704.157531738281,452.421203613281,2.90406461778119,1.86586147350283,1,90,89.9606971397932,0.0468785357807125
167270.529633617,4,1084.57571148872,0,131.204571775394,26.166647778547,0.0193219781200498,26.1666549124144,176.904086537268,155.817158275982,-598435.14130887,2.66257896474673,0.360266892415114,24.6731624603271,704.222106933594,452.462707519531,2.91075562822956,1.87016050690475,1,90,89.9576931621702,0.047261429814289
167270.729633616,4,1077.35430836678,0,136.626189394505,27.8795103618383,0.0222559991461658,27.8795192452335,177.164227549081,165.988759589265,-598435.136892868,2.83826159416708,0.410445973062743,24.6190032958984,704.290954589844,452.506927490234,2.9174968845663,1.87449170345552,1,90,89.9542611615006,0.0484125219126237
167270.929633616,4,1070.13290524483,0,142.391240871046,29.6002561666836,0.0254836189615899,29.6002671364318,177.44165546293,176.828847798752,-598435.133994543,3.01476811779639,0.464094888732677,24.5648422241211,704.363952636719,452.553833007813,2.9242886821533,1.87885545104321,1,90,89.9506744257882,0.0500697726206126
167271.129633616,4,1062.91150212288,0,148.50130843895,31.3289050471594,0.02902079692905,31.328918488524,177.736505961812,188.34328857006,-598435.132894366,3.19210167249315,0.521245675771045,24.5106811523438,704.441162109375,452.603454589844,2.93113140107949,1.88325195820877,1,90,89.9469238279441,0.0521568711593404
167271.329633616,4,1055.69009900093,0,154.95798218064,33.0654735068793,0.0328044631160986,33.0654897796318,178.048984411774,200.53798461752,-598435.132513468,3.37026508645886,0.581930144746812,24.4565200805664,704.522521972656,452.655731201172,2.93802514297801,1.88768119954262,1,90,89.9431584686065,0.0544354773992476
167271.529633616,4,1048.46869587898,0,161.762844567536,34.8099821239994,0.0368854553577217,34.8100016663311,178.379179207125,213.418886536034,-598435.133836446,3.54926160411929,0.64617879699672,24.4023609161377,704.608032226563,452.710662841797,2.94497003533768,1.89214325663302,1,90,89.9392888503893,0.0569935517687799
167271.729633616,4,1041.24729275703,0,168.917482401477,36.5624462200066,0.0411494241181287,36.5624693759322,178.72733923125,226.991966048139,-598435.134813435,3.72909398697294,0.714021798058136,24.3481998443604,704.69775390625,452.768280029297,2.95196715418107,1.89663878406423,1,90,89.9355197320044,0.0599034588820029
167271.929633616,4,1034.02588963509,0,176.423483366845,38.322880928203,0.0456245803892253,38.3229080869336,179.093567669244,241.263233685168,-598435.135965448,3.90976496930159,0.785488356659248,24.294038772583,704.79150390625,452.828552246094,2.95901586774754,1.90116774115309,1,90,89.9317888320791,0.0627998884491664
167272.129633616,4,1026.80448651314,0,184.282458128175,40.0913044946641,0.0503257983451493,40.0913360811268,179.477977224896,256.238752147998,-598435.137566085,4.09127762793486,0.860606629692168,24.2398796081543,704.889404296875,452.891448974609,2.96611682086048,1.90573008565426,1,90,89.9280883447922,0.0657656663591993
167272.329633616,4,1019.58308339119,0,192.495995410602,41.8677374915305,0.0552422568177862,41.8677739361271,179.88070216942,271.924637863645,-598435.139414974,4.27363530590623,0.939404907217786,24.185718536377,704.991394042969,452.956970214844,2.97327059303747,1.91032635409598,1,90,89.9243983674989,0.0693568806634604
167272.529633616,4,1012.36168026924,0,201.065695214085,43.6521734504119,0.0602571343876449,43.6522150396414,180.301969155714,288.326916142483,-598435.139392715,4.45683862252457,1.02190875229302,24.1315574645996,705.097412109375,453.025085449219,2.9804770670264,1.91495650782452,1,90,89.9209109652481,0.0727386061748276
167272.729633615,4,1005.14027714729,0,209.993166949018,45.4446224325613,0.0654231761782615,45.4446695249293,180.741837035033,305.451725512627,-598435.138437348,4.64088987218008,1.10814372177857,24.0773963928223,705.207427978516,453.095779418945,2.98773648842182,1.91962072322521,1,90,89.9175223725202,0.0758751437658314
167272.929633615,4,997.918874025345,0,219.280011380208,47.2451021977442,0.0708425268491443,47.2451553107714,181.200314068553,323.305263825459,-598435.138374657,4.82579214430422,1.19813417111112,24.0232372283936,705.321411132813,453.169006347656,2.99504886727552,1.92431889592864,1,90,89.9140899523374,0.0788848686958636
167273.129633615,4,990.697470903397,0,228.927843785496,49.0536340567797,0.0763981301806307,49.0536935495254,181.677618269973,341.893791901181,-598435.137065711,5.01154897713843,1.2919046177398,23.9690761566162,705.439453125,453.244842529297,3.00241544795163,1.92905189933179,1,90,89.9107731222921,0.0822985275406948
167279.329633612,4,766.833974123001,0,711.317132521537,107.135842362197,15.1133166781457,108.196585249588,218.350110188176,1291.7645971789,-598144.991280515,11.0088393370451,6.04530156032759,22.2901000976563,710.750366210938,456.657073974609,3.25810587588524,2.09333285878276,1,80,81.9704439677992,1.73376305407504
167279.369633612,4,765.389693498611,0,715.61316465016,107.532141939465,15.2552910875346,108.608864538097,218.669537464534,1300.45862730115,-598142.162011396,11.0500050438314,6.08863443488314,22.2792682647705,710.792785644531,456.684356689453,3.25993108973757,2.09450568806601,1,80,81.9254877029239,1.73092346803737
167279.389633612,4,764.667553186417,0,717.767120713252,107.730362602456,15.3265586713759,108.815138777488,218.829660936981,1304.81856930489,-598140.740985905,11.0705968433541,6.11036015846329,22.2738513946533,710.814025878906,456.698028564453,3.26084470868324,2.09509280302829,1,80,81.9029883660925,1.72959461870474
167279.409633612,4,763.945412874222,0,719.925041546347,107.928630526926,15.398011957435,109.021502739868,218.990056233585,1309.18713431549,-598139.315717008,11.091194611107,6.13212582363674,22.2684364318848,710.835327148438,456.711669921875,3.26175881733732,2.09567991270846,1,80,81.8804784513018,1.72829457347417
167279.429633612,4,763.223272562027,0,722.086928702309,108.126945404854,15.4696511092047,109.227956256742,219.15072304788,1313.56432370143,-598137.886197412,11.1117983182633,6.15393317187814,22.2630195617676,710.856628417969,456.725372314453,3.26267369476033,2.09626779635768,1,80,81.8579839295939,1.7270301260595
167279.449633612,4,762.501132249832,0,724.252779628965,108.3253076595,15.5414742653458,109.434499596178,219.311659793839,1317.95014655381,-598136.452456797,11.1324080101052,6.17577969221372,22.257604598999,710.8779296875,456.739074707031,3.26358878238373,2.09685581509818,1,80,81.8354590272104,1.72569569945869
167279.469633612,4,761.778991937637,0,726.42259825801,108.523717125813,15.6134816697609,109.641132740662,219.472866133846,1322.34460511385,-598135.014490229,11.1530236724522,6.19766490060364,22.2521877288818,710.899230957031,456.752746582031,3.26450463980736,2.0974441883338,1,80,81.812941819097,1.72433624167081
167279.489633612,4,761.056851625443,0,728.596390479128,108.722174194288,15.6856711966565,109.847855884504,219.634340307719,1326.74770792422,-598133.572331093,11.1736453470551,6.21959073319322,22.2467708587646,710.920593261719,456.766448974609,3.26542126828187,2.09803301698729,1,80,81.7904171571154,1.72291589160839
167279.509633612,4,760.334711313248,0,730.774148314958,108.920679476197,15.7580402451685,110.054669369022,219.796079992886,1331.15946617303,-598132.126028084,11.1942730978882,6.24155764374797,22.2413558959961,710.941955566406,456.780181884766,3.26633810776467,2.09862212137025,1,80,81.7678773338451,1.72139082284882
167279.529633612,4,759.612571001053,0,732.955883153714,109.119233383087,15.8305876576602,110.261573540828,219.958084021658,1335.57988860458,-598130.675601724,11.2149069693435,6.26356415737868,22.2359390258789,710.963317871094,456.7939453125,3.26725571881777,2.09921186174924,1,80,81.7453452663787,1.7197832590235
167279.549633612,4,758.890430688858,0,735.14158938406,109.317835992488,15.9033125594874,110.468568454766,220.120351491503,1340.00898091635,-598129.221062866,11.23554697172,6.28560937634992,22.2305240631104,710.984802246094,456.807708740234,3.26817410249386,2.09980173810754,1,80,81.7227979530902,1.71804000454194
167279.569633612,4,758.168290376663,0,737.331276792916,109.516488141826,15.9762111266814,110.67565449042,220.282879319402,1344.44675692194,-598127.762480356,11.2561931915773,6.30769459006082,22.2251071929932,711.006164550781,456.821441650391,3.26909269782905,2.10039197065832,1,80,81.7002615023042,1.71616516493529
167279.589633612,4,757.446150064468,0,739.524935845518,109.715190330019,16.0492824058372,110.882832101704,220.445666483425,1348.89322612353,-598126.299872765,11.2768456823883,6.32981994767513,22.2196922302246,711.027587890625,456.835235595703,3.27001178580539,2.10098262009902,1,80,81.67772350583,1.7141465135071
167279.609633612,4,756.724009752274,0,741.722576740314,109.913943388582,16.1225228258662,111.09010169002,220.608710209132,1353.34840292565,-598124.833302257,11.2975045303653,6.35198474509742,22.2142753601074,711.049072265625,456.848999023438,3.27093192836145,2.10157362639453,1,80,81.6551811186153,1.71195915423619
167279.629633612,4,756.001869440079,0,743.924197871354,110.112747679399,16.1959311284878,111.297463522875,220.772009151381,1357.81229534175,-598123.362793478,11.3181697745987,6.37419075577895,22.2088584899902,711.070556640625,456.862823486328,3.2718525646633,2.10216523066996,1,80,81.6326464182065,1.70959109170855
167279.649633612,4,755.279729127884,0,746.129800696275,110.31160420189,16.2695034970672,111.504918123084,220.935560422559,1362.28491956973,-598121.888413442,11.3388415184438,6.39643598538693,22.2034435272217,711.091979980469,456.876586914063,3.27277313303866,2.10275669092459,1,80,81.6101104036099,1.70703880776768
167279.669633612,4,754.557588815689,0,748.339386179345,110.510513713994,16.3432379511835,111.712466036964,221.099362257803,1366.76628942438,-598120.410201151,11.359519841384,6.41872026843105,22.1980266571045,711.113525390625,456.890411376953,3.27369503873618,2.1033489303262,1,80,81.5875819517549,1.70428928476838
167279.689633612,4,753.835448503494,0,750.552957907319,110.709477003982,16.4171312817183,111.920107657276,221.263412109361,1371.25641807064,-598118.928213935,11.3802048252991,6.44104604664094,22.1926116943359,711.135070800781,456.904266357422,3.27461715804693,2.10394144745816,1,80,81.5650673576719,1.70134035374934
167279.709633612,4,753.113308191299,0,752.770516186371,110.908494897796,16.4911810820269,112.127843526818,221.427708155408,1375.75531983224,-598117.442493243,11.4008965565851,6.46341022103734,22.1871948242188,711.156555175781,456.918090820313,3.2755397729447,2.10453432309283,1,80,81.542540712475,1.69815909845836
167279.729633612,4,752.391167879105,0,754.992061089375,111.107568459929,16.5653845390676,112.335674360396,221.592248165815,1380.2630113631,-598115.95309273,11.4215951457899,6.48581585838875,22.1817798614502,711.178161621094,456.931945800781,3.27646316414569,2.10512747681265,1,80,81.5200553350556,1.69478551761451
167279.749633612,4,751.66902756691,0,757.217595740571,111.306698495881,16.6397380755171,112.543600498984,221.757029131505,1384.77950722515,-598114.460081065,11.4423006761721,6.50826074725039,22.176362991333,711.19970703125,456.94580078125,3.27738705199956,2.10572113028195,1,80,81.4975638597888,1.69116208670571
167279.769633612,4,750.946887254715,0,759.447118745185,111.505885968981,16.7142392982009,112.751622609367,221.922049314193,1389.30482301908,-598112.963499989,11.4630132482789,6.53074421828294,22.1709461212158,711.221374511719,456.959716796875,3.27831199906971,2.10631538414487,1,80,81.4750756128013,1.68730981291272
167279.789633612,4,750.22474694252,0,761.680636175559,111.705131989555,16.7888845896418,112.959741317728,222.087306009417,1393.83897709602,-598111.463415174,11.4837329769617,6.55327019737139,22.1655311584473,711.242980957031,456.973602294922,3.27923687981596,2.10690963548277,1,80,81.4526270395692,1.68324150142947
167279.809633612,4,749.502606630325,0,763.918145545875,111.904437496974,16.8636713689409,113.167957229747,222.25279707131,1398.38198501349,-598109.959877824,11.5044599599343,6.57583484333014,22.1601142883301,711.264587402344,456.987518310547,3.28016254005498,2.10750452839149,1,80,81.4301769943924,1.67891121703179
167279.829633612,4,748.78046631813,0,766.159650305868,112.103803390497,16.9385967118423,113.376270855862,222.418520370074,1402.93386252737,-598108.452938517,11.5251942908116,6.59844117865879,22.1546993255615,711.286254882813,457.001403808594,3.28108869723564,2.10809941899445,1,80,81.4077469897059,1.67435003751195
167279.849633612,4,748.058326005936,0,768.405150794308,112.303230862628,17.0136566460956,113.584682834685,222.584472701571,1407.49462875328,-598106.942676018,11.5459360924081,6.62108625573034,22.1492824554443,711.307861328125,457.015319824219,3.28201535350879,2.10869495193151,1,80,81.3853444693803,1.66954410545989
167279.869633612,4,747.336185693741,0,770.654649846372,112.502720834181,17.0888485142684,113.793193727205,222.750652193675,1412.06429956923,-598105.429135739,11.5666854607449,6.6437721389512,22.1438674926758,711.32958984375,457.029235839844,3.28294278903284,2.10929062364351,1,80,81.3629481513271,1.66447608524206
167279.889633612,4,746.614045381546,0,772.908146109548,112.702274342912,17.1641693851242,114.001804164435,222.917056556579,1416.64289318153,-598103.912374211,11.587442503534,6.66649770399161,22.1384506225586,711.351257324219,457.043182373047,3.28387072470397,2.10988693850909,1,80,81.3405930482435,1.6591785010589
167279.909633612,4,745.891905069351,0,775.165643475368,112.901892631683,17.2396156179599,114.210514868251,223.083682999193,1421.23042839451,-598102.392462087,11.6082073490485,6.68926442308832,22.1330337524414,711.373046875,457.057159423828,3.28479972359576,2.11048371531381,1,80,81.3182547921612,1.65362627166801
